rank,duration_seconds
0,146.463404
   1,147.030348
   2,147.092794
   3,147.159684
   4,146.049189
   5,147.168470
   6,145.941746
   7,144.966356
   8,147.129878
   9,146.627033
   10,146.423535
  11,146.791214
  12,149.084132
  13,148.148865
  14,148.508208
  15,148.495407
  16,149.412176
  17,148.577410
  18,148.420193
  19,148.589089
  20,149.056883
  21,148.706796
  22,148.136178
  23,148.175196
  24,148.658215
  25,148.269798
  26,149.650030
  27,149.826994
  28,149.459500
  29,149.682803
  30,148.071794
  31,147.968828
  32,149.172363
  33,148.552714
  34,148.988023
  35,148.872646
  36,147.644340
  37,147.576528
  38,147.435569
  39,147.250827
  40,147.061679
  41,146.789661
  42,146.301239
  43,145.700774
  44,146.705509
  45,146.132596
  46,146.470859
  47,146.326684
  48,147.200218
  49,147.237960
  50,146.410840
  51,146.539013
  52,146.356222
  53,145.794341
  54,146.641773
  55,146.105038
  56,146.489619
  57,145.546190
  58,145.979904
  59,146.190602
  60,146.311570
  61,145.855818
  62,145.552300
  63,145.167728
  64,144.904490
  65,145.677871
  66,145.682317
  67,144.358120
  68,147.202983
  69,145.900030
  70,146.428670
  71,146.246539
  72,147.355962
  73,146.931221
  74,147.998851
  75,147.382723
  76,147.490441
  77,146.339878
  78,147.754448
  79,146.769471
  80,147.379195
  81,146.496913
  82,146.828499
  83,146.567763
  84,147.095019
  85,147.333769
  86,146.366819
  87,146.205090
  88,146.484282
  89,146.144034
  90,146.438758
  91,146.056557
  92,145.657381
  93,145.792255
  94,146.912392
  95,146.613889
  96,147.263228
  97,147.462338
  98,146.845743
  99,146.649465
  100,145.558914
 101,145.671670
 102,146.295233
 103,145.934501
 104,146.818127
 105,146.120773
 106,145.987271
 107,146.755960
 108,146.392014
 109,145.930638
 110,145.964556
 111,145.089400
 112,145.146759
 113,146.716855
 114,146.621085
 115,146.665425
 116,146.134384
 117,146.452257
 118,146.237623
 119,144.708503
 120,146.859885
 121,145.390154
 122,145.553147
 123,146.298399
 124,147.072148
 125,146.122303
 126,145.622990
 127,145.876397
 128,147.010528
 129,146.500292
 130,143.881507
 131,143.750485
 132,151.848530
 133,151.089441
 134,151.795751
 135,151.949471
 136,151.672219
 137,151.370468
 138,150.126201
 139,150.168861
 140,151.288140
 141,150.479206
 142,151.649366
 143,151.418806
 144,148.978822
 145,149.040547
 146,149.673437
 147,148.892680
 148,148.551703
 149,148.049391
 150,149.831447
 151,149.943340
 152,149.141366
 153,148.609062
 154,148.124210
 155,148.110235
 156,146.819026
 157,146.167499
 158,147.289570
 159,147.008772
 160,146.274385
 161,147.076176
 162,146.267379
 163,146.510925
 164,147.443979
 165,147.147972
 166,146.080988
 167,146.072936
 168,148.306856
 169,147.142966
 170,147.442925
 171,147.291709
 172,147.004889
 173,147.337891
 174,146.170351
 175,146.203653
 176,146.865858
 177,147.114073
 178,147.003576
 179,146.404273
 180,147.341751
 181,146.442923
 182,146.039765
 183,146.293861
 184,139.636471
 185,137.891610
 186,146.475842
 187,146.274400
 188,146.597975
 189,146.564429
 190,145.684651
 191,145.619184
 192,147.816255
 193,146.921389
 194,146.984538
 195,147.107080
 196,146.033941
 197,145.759825
 198,145.616075
 199,146.334092
 200,146.982035
 201,146.556568
 202,146.959072
 203,144.917657
 204,146.874707
 205,146.016603
 206,145.876574
 207,147.323943
 208,147.253573
 209,146.010844
 210,147.006504
 211,146.056581
 212,146.614600
 213,146.184730
 214,145.905490
 215,145.691978
 216,147.081016
 217,146.909482
 218,147.260845
 219,146.238275
 220,145.900195
 221,147.115371
 222,145.471013
 223,145.559685
 224,146.476121
 225,147.536264
 226,147.115440
 227,147.757843
 228,147.290080
 229,147.606543
 230,147.137728
 231,146.696124
 232,146.381806
 233,147.128999
 234,146.795383
 235,146.960712
 236,147.505631
 237,147.840020
 238,147.233316
 239,147.033346
 240,147.212767
 241,146.943342
 242,146.092431
 243,144.437085
 244,146.139034
 245,145.104730
 246,145.373073
 247,145.307343
 248,146.169242
 249,145.293826
 250,146.636308
 251,146.533264
 252,148.237207
 253,147.444239
 254,148.059899
 255,149.014537
 256,148.001771
 257,147.597073
 258,148.133292
 259,148.000948
 260,148.456108
 261,147.418024
 262,147.863146
 263,146.700515
 264,148.001190
 265,148.539973
 266,149.499768
 267,148.371299
 268,148.691664
 269,148.578092
 270,146.903719
 271,146.567506
 272,149.160161
 273,148.767173
 274,147.632938
 275,147.866792
 276,147.591541
 277,146.555992
 278,146.418063
 279,146.180721
 280,146.889131
 281,145.411784
 282,147.772487
 283,147.940370
 284,146.817320
 285,147.425394
 286,145.801075
 287,147.219044
 288,148.147763
 289,147.139239
 290,147.554941
 291,146.369510
 292,145.899632
 293,145.595532
 294,146.335004
