rank,duration_seconds
0,148.374715
   1,147.073697
   2,148.742521
   3,147.995008
   4,146.914123
   5,147.309746
   6,146.650620
   7,146.072338
   8,146.572953
   9,146.940440
   10,147.459679
  11,146.549049
  12,148.476000
  13,148.588395
  14,147.868768
  15,148.133957
  16,148.347960
  17,147.792954
  18,147.044321
  19,148.581982
  20,148.672594
  21,148.075375
  22,146.930278
  23,148.076143
  24,148.484987
  25,148.150048
  26,148.702432
  27,149.260581
  28,148.178784
  29,147.429007
  30,147.925001
  31,147.907935
  32,148.602465
  33,147.698745
  34,148.385407
  35,148.454982
  36,148.591813
  37,148.443899
  38,148.276319
  39,147.854085
  40,147.501456
  41,146.672517
  42,146.893729
  43,146.199791
  44,147.571647
  45,147.035795
  46,146.579591
  47,146.486184
  48,147.781897
  49,147.802354
  50,147.377102
  51,147.666808
  52,145.970932
  53,146.067263
  54,146.112218
  55,146.953106
  56,146.494870
  57,146.664280
  58,146.787440
  59,146.787132
  60,146.706609
  61,146.291065
  62,147.834470
  63,147.666897
  64,146.735655
  65,146.646950
  66,144.814471
  67,145.231787
  68,148.276170
  69,146.804123
  70,147.013696
  71,146.292262
  72,148.262129
  73,147.512226
  74,148.209216
  75,148.248843
  76,148.232475
  77,148.489664
  78,145.975581
  79,148.119416
  80,147.173216
  81,147.489086
  82,147.938313
  83,147.607963
  84,147.081813
  85,147.484518
  86,148.389116
  87,147.166579
  88,148.033847
  89,146.766266
  90,146.458069
  91,147.108193
  92,147.389808
  93,146.939883
  94,148.297920
  95,147.434023
  96,147.050089
  97,147.117824
  98,147.201785
  99,147.302643
  100,147.210114
 101,146.775352
 102,146.590381
 103,147.093385
 104,147.066710
 105,146.479613
 106,145.649374
 107,146.059988
 108,147.241821
 109,146.414670
 110,147.053268
 111,146.030773
 112,146.231343
 113,147.218505
 114,146.689165
 115,145.965919
 116,146.907154
 117,146.341602
 118,146.577154
 119,146.277371
 120,146.765728
 121,147.444699
 122,147.806888
 123,147.412912
 124,147.112642
 125,147.760395
 126,146.481111
 127,146.699535
 128,147.407356
 129,147.487936
 130,145.975834
 131,145.695777
 132,150.035705
 133,149.331073
 134,150.647519
 135,151.620266
 136,149.240934
 137,149.954672
 138,148.659101
 139,149.152539
 140,149.137724
 141,149.965561
 142,149.386941
 143,148.858770
 144,150.541694
 145,149.935582
 146,150.564682
 147,150.338875
 148,149.154421
 149,148.816633
 150,151.114838
 151,151.262245
 152,150.133635
 153,150.386179
 154,149.950296
 155,149.067682
 156,147.039605
 157,147.666584
 158,148.200165
 159,148.240176
 160,147.654275
 161,146.777104
 162,146.998892
 163,148.007016
 164,147.426287
 165,147.667951
 166,144.981185
 167,144.838727
 168,148.146699
 169,148.305132
 170,146.511013
 171,146.473077
 172,146.602587
 173,147.149112
 174,145.641301
 175,146.175339
 176,147.254883
 177,146.664410
 178,147.139296
 179,146.588112
 180,147.255977
 181,146.746708
 182,145.890639
 183,146.739577
 184,140.792726
