rank,duration_seconds
0,194.251049
  1,195.085983
  2,194.001807
  3,195.078833
  4,192.223954
  5,191.846546
  6,193.972410
  7,193.907785
  8,195.616513
  9,191.308760
  10,194.148614
 11,196.022215
 12,197.023423
 13,188.132262
 14,193.884665
 15,193.855281
 16,194.826331
 17,188.837758
 18,193.740519
 19,194.669797
 20,192.682287
 21,193.884500
 22,196.063018
 23,195.725061
 24,196.127674
 25,193.140690
 26,196.483810
 27,191.605863
 28,193.226747
 29,191.899201
 30,189.870282
 31,127.575246
 32,196.354070
 33,196.882861
 34,194.907902
 35,189.587801
 36,192.101895
 37,192.121167
 38,194.133651
 39,189.757566
 40,191.125271
 41,194.065882
 42,193.335447
 43,190.033439
 44,198.462684
 45,193.140905
 46,202.453975
 47,191.309917
 48,194.179238
 49,194.695692
 50,193.366196
 51,194.221585
 52,195.187627
 53,190.058473
 54,195.220767
 55,195.025026
 56,194.104761
 57,188.534685
 58,190.377309
 59,192.029483
 60,192.282545
 61,190.614954
 62,194.875901
 63,194.492455
 64,190.872169
 65,190.276675
 66,195.162770
 67,193.873230
 68,143.030364
 69,191.702926
 70,194.775628
 71,192.577487
 72,193.948383
 73,194.427647
 74,194.746373
 75,194.877274
 76,193.686919
 77,193.595494
 78,194.652772
 79,192.271523
 80,190.892670
 81,195.864375
 82,195.761058
 83,191.464598
 84,190.233198
 85,188.261371
 86,194.491508
 87,190.866108
 88,194.334351
 89,194.232792
 90,129.134230
 91,190.529231
 92,194.865205
 93,194.148135
 94,190.594082
 95,191.475107
 96,192.355920
 97,193.723832
 98,191.087518
 99,190.527401
 100,189.777669
101,194.579145
102,191.793563
103,194.193676
104,191.427880
105,194.311515
106,192.876441
107,193.619636
108,193.805785
109,191.030027
110,192.672148
111,193.106855
112,194.604637
113,195.323429
114,191.961413
115,191.318699
116,194.174728
117,193.314592
118,194.870301
119,190.428891
120,195.561322
121,190.427841
122,192.647869
123,194.146350
124,190.875894
125,192.184202
126,195.710474
127,193.429749
128,192.162995
129,193.136234
130,194.649563
131,193.849636
132,195.347381
133,195.218031
134,190.588975
135,191.257345
136,196.033707
137,194.733511
138,193.749737
139,194.984560
140,196.115997
141,195.096154
142,195.997790
143,187.573165
144,192.627130
145,191.602174
146,193.779697
147,201.808563
148,191.108098
149,194.123616
150,195.096563
151,191.147443
152,195.849550
153,187.874025
154,191.706673
155,199.653016
156,190.926742
157,189.288293
158,192.995604
159,193.270637
160,192.640300
161,193.345341
162,191.095072
163,192.440246
164,195.287740
165,193.908390
166,193.122921
167,194.165079
168,190.015198
169,195.999568
170,195.932587
171,191.089323
172,194.567279
173,194.550391
174,190.617065
175,195.560092
176,191.697647
177,192.401271
178,194.072022
179,194.305635
180,192.584370
181,192.926044
182,196.490001
183,194.611567
184,191.934040
185,201.421005
186,194.670049
187,192.275475
188,193.784437
189,192.889668
190,196.048255
191,193.531896
192,193.830021
193,194.590388
194,193.548631
195,193.064381
196,196.045475
197,191.418140
198,193.424103
199,196.471970
200,194.355357
201,195.314327
202,196.177074
203,194.986100
204,192.212034
205,194.419668
206,191.560946
207,195.162074
208,195.138680
209,195.273287
210,193.942325
211,193.003271
212,195.544149
213,193.229073
214,194.721074
215,193.482579
216,197.696296
217,193.078945
218,196.561987
219,195.967995
220,194.282356
221,193.373422
222,196.335609
223,196.387220
224,195.143505
225,192.976889
226,196.288391
227,193.436690
228,195.451040
229,197.733763
230,193.928670
231,194.598550
232,195.855979
233,194.486841
234,194.061210
235,197.108377
236,193.072140
237,195.776147
238,193.290192
239,192.415153
240,194.605169
241,187.435062
242,195.442151
243,194.139810
244,193.653802
245,191.555398
246,187.942197
247,195.504269
248,190.675755
249,196.530562
250,179.387094
251,193.089142
252,194.775391
253,196.808294
254,195.728972
255,193.973647
256,195.884390
257,194.211891
258,195.286113
259,192.146754
260,189.942173
261,195.235820
262,194.699667
263,152.310944
264,196.744797
265,195.084605
266,197.977072
267,196.226460
268,192.084729
269,190.166364
270,194.992693
271,194.434543
272,195.860582
273,193.971692
274,196.230658
275,192.005440
276,195.837593
277,162.525745
278,195.740640
279,196.115548
280,194.390996
281,191.203590
282,194.395648
283,186.783923
284,195.195845
285,196.007874
286,197.097414
287,190.662204
288,191.585550
289,189.635221
290,195.881075
291,191.048501
292,197.125672
293,190.019312
294,195.325246
295,195.493411
296,197.428644
297,190.276714
298,192.624799
299,195.757430
300,146.786974
301,193.742271
302,194.134640
303,196.996878
304,195.391527
305,193.515936
306,191.337519
307,203.016768
308,203.778769
309,194.568903
310,192.970989
311,194.134782
312,194.084903
313,191.802249
314,193.441386
315,191.901743
316,192.947454
317,194.370512
318,193.906245
319,195.930447
320,194.749778
321,194.683181
322,198.313740
323,197.970299
324,195.534352
325,195.136921
326,194.941748
327,195.154377
328,194.590367
329,190.030792
330,195.694537
331,190.709081
332,128.367824
333,192.635369
334,195.568073
335,190.213399
336,195.532756
337,195.082506
338,195.469491
339,195.719846
340,191.457349
341,195.926834
342,196.455437
343,195.114532
344,197.487897
345,190.072488
346,194.138480
347,193.886891
348,188.181464
349,196.742178
350,194.274569
351,195.576919
352,195.390442
353,190.634681
354,190.936977
355,195.096798
356,197.301452
357,196.253934
358,196.297303
359,193.806428
360,193.736885
361,191.141921
362,193.793263
363,194.975821
364,193.760204
365,193.783435
366,188.673282
367,195.096102
368,192.701520
369,191.417311
370,194.293135
371,192.958020
372,191.525857
373,191.374736
374,195.115040
375,193.620705
376,191.088317
377,190.479218
378,195.131210
379,192.223095
380,196.476640
381,194.855112
382,194.132732
383,193.975998
