rank,duration_seconds
0,194.708079
  1,196.689669
  2,196.437671
  3,195.820405
  4,201.556856
  5,200.421298
  6,199.441741
  7,194.719154
  8,200.194529
  9,200.797390
  10,201.302709
 11,199.071513
 12,192.113277
 13,196.049781
 14,193.870474
 15,190.540407
 16,197.245672
 17,191.189744
 18,189.109507
 19,197.271730
 20,203.631893
 21,194.723535
 22,199.429636
 23,193.894807
 24,194.709281
 25,190.891193
 26,196.218409
 27,194.006336
 28,191.837221
 29,193.758024
 30,192.294373
 31,196.224243
 32,194.524911
 33,195.305697
 34,195.943712
 35,191.385251
 36,194.920573
 37,195.346020
 38,195.885652
 39,189.127253
 40,193.749987
 41,194.076872
 42,190.283988
 43,196.091089
 44,193.485302
 45,195.510353
 46,191.352638
 47,190.537529
 48,193.497014
 49,190.784491
 50,204.830839
 51,195.125004
 52,197.371064
 53,194.190089
 54,196.610708
 55,191.483869
 56,197.704187
 57,193.298284
 58,194.266387
 59,192.030897
 60,199.391827
 61,200.768547
 62,203.836412
 63,202.004943
 64,200.456863
 65,183.973639
 66,200.517007
 67,198.908895
 68,202.815156
 69,200.435551
 70,201.045251
 71,196.298392
 72,195.455213
 73,189.597342
 74,195.589296
 75,188.846104
 76,196.390355
 77,196.059139
 78,193.938203
 79,192.909275
 80,194.518934
 81,189.742761
 82,195.584709
 83,192.788306
 84,194.418820
 85,188.654950
 86,193.941833
 87,192.391977
 88,196.459096
 89,196.223689
 90,202.407598
 91,194.337735
 92,194.690934
 93,189.618256
 94,191.362818
 95,191.067826
 96,195.744665
 97,195.059543
 98,195.519815
 99,194.390369
 100,192.548114
101,191.829218
102,197.020622
103,195.618688
104,195.709912
105,196.788029
106,192.915273
107,193.123619
108,196.350319
109,192.779223
110,197.220714
111,197.752106
112,197.075838
113,191.092017
114,196.373088
115,195.490097
116,193.129538
117,196.486390
118,195.537012
119,193.819668
120,194.984551
121,194.625599
122,193.264061
123,193.944929
124,195.730122
125,190.765495
126,195.761391
127,190.684315
128,196.978079
129,195.340764
130,195.175359
131,192.201640
132,195.340364
133,192.740361
134,193.060144
135,192.567077
136,191.991114
137,195.624665
138,194.971622
139,196.261337
140,195.220982
141,197.256813
142,197.046597
143,194.249828
144,194.814171
145,192.123270
146,195.510886
147,195.802764
148,196.920344
149,195.015138
150,197.561566
151,188.800043
152,195.140962
153,196.007951
154,191.816245
155,192.044179
156,200.085161
157,195.313969
158,197.214789
159,198.677794
160,200.311440
161,200.315847
162,200.361147
163,199.503992
164,195.377458
165,195.539125
166,201.597756
167,201.487522
168,195.009851
169,193.339798
170,179.798923
171,193.922212
172,196.211674
173,193.689451
174,194.776778
175,194.310441
176,196.462371
177,191.287496
178,194.298630
179,188.970263
180,194.352690
181,195.194206
182,195.133638
183,192.286824
184,193.707492
185,176.401808
186,193.525550
187,191.821442
188,196.162317
189,195.215155
190,195.084924
191,195.711326
192,200.764829
193,195.373320
194,198.397089
195,196.457282
196,200.038482
