rank,duration_seconds
0,192.165023
    1,190.761656
    2,192.459502
    3,194.711478
    4,192.648728
    5,190.594218
    6,192.733897
    7,193.739843
    8,202.641284
    9,187.912505
    10,190.574880
   11,195.962657
   12,191.156800
   13,194.560039
   14,195.684502
   15,193.618712
   16,196.087369
   17,193.620449
   18,192.355497
   19,195.254680
   20,192.232732
   21,191.089441
   22,193.536709
   23,196.173079
   24,192.415129
   25,193.184168
   26,194.663951
   27,199.236004
   28,187.856190
   29,195.370652
   30,190.472541
   31,191.276219
   32,192.241069
   33,191.267584
   34,192.947572
   35,192.866327
   36,193.548371
   37,195.242947
   38,196.061265
   39,191.087957
   40,193.229420
   41,194.248124
   42,194.369078
   43,195.289485
   44,194.689046
   45,160.976627
   46,193.395783
   47,194.512784
   48,197.412434
   49,194.003884
   50,195.939523
   51,196.533939
   52,198.486349
   53,189.635406
   54,190.544781
   55,192.588795
   56,198.313174
   57,196.075443
   58,198.326631
   59,198.408829
   60,190.346058
   61,191.845288
   62,193.072859
   63,174.161597
   64,190.693418
   65,195.525522
   66,193.778607
   67,195.196264
   68,190.851925
   69,194.570798
   70,193.084704
   71,195.886819
   72,194.736271
   73,199.399026
   74,199.278155
   75,197.324913
   76,193.196122
   77,199.031782
   78,196.526714
   79,198.457695
   80,194.244782
   81,199.920825
   82,201.561031
   83,199.323076
   84,196.114826
   85,196.890536
   86,200.104680
   87,198.243536
   88,198.778889
   89,197.033526
   90,198.485059
   91,200.915771
   92,198.361204
   93,197.943646
   94,200.138452
   95,198.409812
   96,196.924247
   97,194.629210
   98,196.058294
   99,196.843999
   100,197.270890
  101,193.346293
  102,197.254195
  103,192.590862
  104,197.957718
  105,196.635455
  106,198.628716
  107,198.222014
  108,198.562734
  109,200.546986
  110,199.231957
  111,198.467879
  112,200.438997
  113,200.005397
  114,199.444216
  115,199.734668
  116,199.192627
  117,197.471656
  118,201.145894
  119,199.138011
  120,199.155244
  121,199.156074
  122,198.206119
  123,198.305232
  124,196.443066
  125,130.828956
  126,198.020931
  127,196.998229
  128,198.147533
  129,198.194635
  130,195.092510
  131,196.646126
  132,199.207720
  133,197.240956
  134,200.287802
  135,199.577978
  136,182.253124
  137,201.489347
  138,202.227087
  139,200.755783
  140,198.353600
  141,197.894211
  142,200.785897
  143,199.510164
  144,200.343224
  145,197.037915
  146,200.937356
  147,199.823449
  148,200.504928
  149,199.515503
  150,199.913888
  151,200.701958
  152,193.070854
  153,198.651267
  154,197.768624
  155,206.064303
  156,200.246459
  157,198.574073
  158,202.086940
  159,199.372043
  160,198.944756
  161,197.785171
  162,199.652375
  163,196.552972
  164,198.445005
  165,198.640252
  166,200.100594
  167,197.423702
  168,199.563356
  169,196.556011
  170,199.988873
  171,195.780600
  172,199.569402
  173,196.252928
  174,161.417466
  175,197.294284
  176,198.129730
  177,201.273374
  178,199.182934
  179,206.901616
  180,199.934186
  181,194.534375
  182,200.655095
  183,200.733017
  184,199.959254
  185,204.836658
  186,196.228157
  187,197.653346
  188,199.658035
  189,200.351744
  190,201.781745
  191,196.468984
  192,204.811710
  193,191.788663
  194,197.597769
  195,197.383041
  196,198.320085
  197,197.901718
  198,195.680812
  199,197.437119
  200,195.087731
  201,197.469747
  202,196.506295
  203,197.715374
  204,197.394788
  205,199.198868
  206,198.128083
  207,196.382517
  208,199.059639
  209,194.721623
  210,196.759934
  211,193.316344
  212,192.266711
  213,193.817122
  214,197.929816
  215,197.877856
  216,200.661484
  217,195.421842
  218,198.383052
  219,198.551090
  220,194.787951
  221,199.094346
  222,131.646690
  223,196.886682
  224,196.351914
  225,197.444800
  226,201.895469
