rank,duration_seconds
0,190.932672
   1,188.617132
   2,190.635945
   3,189.771313
   4,193.184373
   5,194.947988
   6,195.628218
   7,189.460125
   8,196.388538
   9,196.024579
   10,196.283033
  11,195.461243
  12,192.553749
  13,193.925294
  14,193.620884
  15,191.191791
  16,195.570327
  17,189.457533
  18,187.660119
  19,193.894737
  20,193.422183
  21,194.644247
  22,190.263724
  23,193.351183
  24,195.620116
  25,190.985635
  26,195.148449
  27,193.122815
  28,148.614727
  29,201.311580
  30,192.898123
  31,192.960720
  32,195.935532
  33,194.329697
  34,193.699881
  35,191.089487
  36,191.089596
  37,193.429584
  38,193.651767
  39,190.468559
  40,194.144507
  41,193.796900
  42,190.501507
  43,195.817818
  44,193.779465
  45,192.066133
  46,194.487797
  47,191.090147
  48,186.158377
  49,132.729618
  50,194.879190
  51,195.385258
  52,195.027061
  53,189.685054
  54,193.508818
  55,190.207878
  56,193.812304
  57,192.086709
  58,191.320355
  59,191.661628
  60,195.048164
  61,193.280910
  62,177.690075
  63,196.691562
  64,161.832657
  65,194.128006
  66,196.667340
  67,193.685960
  68,195.682600
  69,194.105608
  70,194.278300
  71,124.112994
  72,195.359687
  73,187.324182
  74,195.715114
  75,188.577092
  76,195.024205
  77,193.833333
  78,190.454921
  79,151.247924
  80,193.084285
  81,139.321243
  82,194.886404
  83,191.290979
  84,190.324207
  85,190.305003
  86,192.279531
  87,192.477949
  88,194.865381
  89,194.463811
  90,195.334654
  91,202.192852
  92,194.273163
  93,190.719983
  94,189.555086
  95,192.652776
  96,194.991210
  97,192.944985
  98,202.901680
  99,194.404631
  100,192.713145
 101,192.377508
 102,196.038290
 103,196.304135
 104,199.104512
 105,196.551494
 106,194.720701
 107,192.735789
 108,193.810952
 109,194.369034
 110,196.122355
 111,195.591255
 112,194.035013
 113,191.724264
 114,194.347027
 115,201.942908
 116,191.351139
 117,194.703692
 118,196.270907
 119,192.077247
 120,194.594596
 121,194.187326
 122,196.256556
 123,194.466925
 124,196.188857
 125,188.887001
 126,195.012726
 127,189.617413
 128,195.832875
 129,193.646197
 130,196.291040
 131,190.774653
 132,193.090134
 133,190.266181
 134,191.366316
 135,191.373986
 136,190.508343
 137,195.628902
 138,194.382116
 139,192.134429
 140,192.927642
 141,195.716913
 142,195.022465
 143,192.773601
 144,194.250023
 145,192.237437
 146,194.485933
 147,194.240636
 148,194.761437
 149,193.914315
 150,195.304110
 151,187.836030
 152,195.077761
 153,194.486971
 154,193.512681
 155,191.775721
 156,193.256409
 157,189.239704
 158,191.697037
 159,193.648981
 160,194.355412
 161,194.529637
 162,194.461010
 163,191.059496
 164,191.416587
 165,192.505230
 166,193.021956
 167,199.832207
 168,194.601664
 169,193.435297
 170,192.873151
 171,194.588841
 172,193.179994
 173,192.440212
 174,192.078634
 175,194.152328
 176,195.458887
 177,189.958880
 178,194.824831
 179,187.429841
 180,195.701348
 181,193.766905
 182,193.648723
 183,193.072222
 184,194.719783
 185,194.083646
 186,193.852008
 187,193.658606
 188,203.290926
 189,192.410079
 190,193.800732
 191,195.361818
 192,158.638525
 193,191.317257
 194,195.272568
 195,192.310655
 196,193.919870
 197,189.455515
 198,193.124609
 199,189.703620
 200,193.825002
 201,193.574169
 202,187.644042
 203,195.883753
 204,193.139240
 205,191.221758
 206,144.391842
 207,192.106751
 208,196.383744
 209,194.441261
 210,192.690583
 211,193.533419
 212,194.966654
 213,192.496384
 214,190.640409
 215,188.798629
 216,193.208617
 217,192.748827
 218,194.480757
 219,195.895689
 220,193.413641
 221,199.783654
 222,190.867845
 223,189.795481
 224,191.020902
 225,195.886371
 226,194.789584
 227,194.643195
 228,195.322482
 229,195.918729
 230,194.373579
 231,191.838917
 232,196.036690
 233,188.916682
 234,195.865746
 235,188.990091
 236,192.990241
 237,195.183180
 238,194.462503
 239,191.707810
 240,193.969588
 241,194.541512
 242,176.417263
 243,189.646757
 244,189.503931
 245,193.248841
 246,195.064458
 247,194.503864
 248,191.296408
 249,194.965371
 250,193.536393
 251,189.221259
 252,192.307134
 253,191.747404
 254,195.241290
 255,194.388378
 256,193.618562
 257,189.460189
 258,195.093638
 259,189.281500
 260,196.163666
 261,194.675097
 262,195.257580
 263,195.359884
 264,195.476026
 265,194.301287
 266,197.311579
 267,193.133582
 268,193.747694
 269,191.658790
 270,186.865007
 271,194.967600
 272,194.392918
 273,189.475404
 274,191.725074
 275,190.789589
 276,193.038730
 277,191.994816
 278,193.299392
 279,195.284176
 280,196.592717
 281,193.960099
 282,192.638681
 283,194.037031
 284,190.587314
 285,193.147505
 286,193.911788
 287,193.958523
