rank,duration_seconds
0,193.742410
  1,195.222735
  2,193.972202
  3,192.771546
  4,188.903057
  5,160.656301
  6,194.986400
  7,194.318474
  8,193.470271
  9,199.395488
  10,194.351460
 11,196.128683
 12,189.961385
 13,188.423592
 14,193.583697
 15,192.901099
 16,144.312962
 17,189.537966
 18,194.088238
 19,195.987561
 20,192.997980
 21,194.300079
 22,194.099540
 23,195.390742
 24,193.150966
 25,192.907393
 26,195.525541
 27,192.599340
 28,193.626854
 29,191.521991
 30,189.199918
 31,194.181262
 32,195.485500
 33,196.156440
 34,193.760295
 35,190.322400
 36,194.126587
 37,192.022584
 38,194.597915
 39,192.190169
 40,192.369966
 41,195.347559
 42,195.975498
 43,188.715012
 44,188.495554
 45,195.202883
 46,194.301658
 47,192.316915
 48,193.083236
 49,194.579263
 50,195.983397
 51,194.340892
 52,194.182332
 53,188.873811
 54,194.212396
 55,194.600069
 56,196.006357
 57,187.720229
 58,192.045189
 59,160.291682
 60,189.607052
 61,191.097066
 62,194.125223
 63,195.117436
 64,189.735649
 65,188.280527
 66,192.993249
 67,193.586216
 68,193.886520
 69,192.921038
 70,195.496816
 71,192.690312
 72,195.656182
 73,194.405648
 74,196.077291
 75,194.699649
 76,191.945402
 77,201.980201
 78,203.584776
 79,192.135924
 80,192.042444
 81,196.040409
 82,194.585717
 83,190.986154
 84,190.675421
 85,188.609617
 86,175.855787
 87,188.393480
 88,202.788453
 89,193.591955
 90,195.173591
 91,190.970802
 92,195.936164
 93,192.621536
 94,191.340482
 95,199.207572
 96,196.100543
 97,196.488554
 98,193.301856
 99,194.377461
 100,193.740284
101,196.498992
102,194.906369
103,197.328121
104,192.373737
105,196.552965
106,196.913737
107,196.164469
108,193.768560
109,193.645365
110,193.283066
111,191.417598
112,194.910080
113,196.142088
114,194.474325
115,192.851569
116,193.365897
117,194.363809
118,193.712397
119,193.003211
120,195.208466
121,191.676765
122,195.217417
123,194.285898
124,193.748380
125,193.174258
126,194.527792
127,195.648343
128,193.351502
129,195.576795
130,195.297568
131,194.998194
132,195.889130
133,196.919714
134,192.105196
135,191.636466
136,196.845833
137,195.128450
138,194.933664
139,194.953043
140,195.710073
141,195.914914
142,197.995338
143,190.412653
144,196.578674
145,195.678703
146,192.965062
147,194.089545
148,194.942677
149,195.689653
150,194.715119
151,202.155515
152,202.611868
153,188.467782
154,193.273215
155,195.033819
156,192.915303
157,192.542239
158,195.207902
159,194.744117
160,194.200794
161,196.201555
162,192.066905
163,195.047630
164,194.931062
165,195.243941
166,196.161193
167,194.327736
168,190.451119
169,195.202039
170,194.545228
171,189.714479
172,193.594132
173,154.457285
174,193.351728
175,193.511772
176,194.271042
177,194.219992
178,196.991654
179,195.496147
180,193.973443
181,195.850614
182,196.186016
183,194.863805
184,195.207208
185,192.843719
186,196.885545
187,192.488669
188,192.996917
189,195.481351
190,194.234981
191,194.153583
