rank,duration_seconds
0,150.169415
  1,150.194346
  2,151.012507
  3,149.793295
  4,149.664965
  5,150.338511
  6,149.087457
  7,148.081141
  8,149.998956
  9,148.680995
  10,149.439091
 11,149.973170
 12,173.993631
 13,174.098050
 14,173.238825
 15,171.710290
 16,167.023422
 17,169.837826
 18,166.190690
 19,168.193852
 20,171.308890
 21,169.936984
 22,165.260797
 23,170.374691
 24,163.993608
 25,161.536237
 26,164.560008
 27,164.004515
 28,163.803287
 29,163.930509
 30,162.167103
 31,161.641294
 32,163.904084
 33,161.713366
 34,162.627451
 35,163.651124
 36,150.411690
 37,150.166762
 38,149.973045
 39,149.962552
 40,149.541275
 41,149.573991
 42,148.521093
 43,149.008589
 44,148.901714
 45,148.645915
 46,148.864307
 47,149.610771
 48,150.300167
 49,149.846149
 50,149.900599
 51,149.757756
 52,148.386727
 53,147.497409
 54,149.330221
 55,149.533638
 56,149.566663
 57,149.279961
 58,149.231465
 59,149.120432
 60,148.042764
 61,147.946050
 62,149.220732
 63,147.721758
 64,148.152872
 65,148.374213
 66,148.635817
 67,146.646497
 68,149.869007
 69,149.177886
 70,148.664778
 71,149.259866
 72,148.956532
 73,148.285627
 74,148.719239
 75,148.720740
 76,148.420194
 77,149.039854
 78,149.237543
 79,149.096972
 80,148.290929
 81,148.334355
 82,148.065239
 83,149.112888
 84,149.184583
 85,149.189268
 86,148.686061
 87,148.538797
 88,149.120725
 89,148.516410
 90,148.652413
 91,148.544627
 92,147.669724
 93,147.511750
 94,148.722855
 95,148.962920
 96,149.137800
 97,149.884981
 98,149.361303
 99,149.220500
 100,148.448049
101,149.000130
102,148.631723
103,149.201202
104,149.377476
105,149.161188
106,148.372630
107,149.374085
108,149.328931
109,148.366733
110,148.808469
111,147.915274
112,148.318135
113,148.460727
114,147.821218
115,148.817241
116,148.986923
117,148.419464
118,147.746928
119,148.975882
120,149.921983
121,149.827483
122,150.495498
123,150.368207
124,149.698017
125,150.591230
126,148.746001
127,149.502237
128,150.764427
129,150.296410
130,149.024149
131,147.964410
132,179.914515
133,170.889992
134,181.396740
