rank,duration_seconds
0,145.730125
  1,145.306034
  2,145.477203
  3,145.300832
  4,147.099003
  5,146.982434
  6,146.246317
  7,145.474052
  8,146.531417
  9,146.525197
  10,145.828246
 11,145.041806
 12,146.653001
 13,145.793962
 14,146.603659
 15,146.681154
 16,142.319068
 17,143.207684
 18,145.662115
 19,145.171388
 20,145.989214
 21,145.268144
 22,145.787328
 23,145.111264
 24,145.011104
 25,145.326414
 26,145.262235
 27,145.872623
 28,145.436903
 29,145.599513
 30,145.270898
 31,145.419854
 32,145.462415
 33,145.060735
 34,144.082481
 35,144.144447
 36,147.045858
 37,147.015123
 38,146.795401
 39,146.434485
 40,146.685325
 41,146.050931
 42,146.266990
 43,146.406360
 44,146.755902
 45,146.657128
 46,144.714247
 47,146.037511
 48,146.594867
 49,146.630232
 50,145.300519
 51,144.707652
 52,146.598497
 53,145.972641
 54,145.736598
 55,145.949873
 56,146.256422
 57,146.193511
 58,146.932328
 59,146.651510
 60,145.556582
 61,145.449471
 62,146.185665
 63,146.779876
 64,146.565871
 65,146.308577
 66,146.473817
 67,146.971227
 68,146.889725
 69,146.499811
 70,145.004587
 71,145.432680
 72,146.180907
 73,145.374671
 74,145.177001
 75,144.996036
 76,146.605937
 77,146.097741
 78,144.044968
 79,144.693146
 80,144.780588
 81,145.178466
 82,142.918047
 83,144.910701
 84,145.661206
 85,145.582481
 86,146.243372
 87,146.213282
 88,143.819978
 89,144.312444
 90,145.945147
 91,146.367510
 92,146.371601
 93,145.962309
 94,145.326756
 95,144.212088
 96,150.864950
 97,149.896596
 98,150.938260
 99,150.905779
 100,150.765320
101,150.613919
102,151.302351
103,151.131789
104,149.589484
105,149.503447
106,150.796533
107,151.522433
108,150.475330
109,150.550872
110,150.198349
111,149.088492
112,148.208230
113,147.463158
114,149.727584
115,148.949800
116,149.741511
117,149.850828
118,147.792516
119,148.355429
120,148.983327
121,148.399851
122,148.813970
123,148.036910
124,148.812153
125,147.185552
126,149.223290
127,149.073655
128,149.253678
129,148.612628
130,147.309794
131,147.400082
132,148.132512
133,147.603987
134,147.369250
135,148.659946
136,149.773916
137,148.990575
138,147.284962
139,148.269881
140,149.463561
141,148.513066
142,148.185452
143,149.007671
144,150.776587
145,150.947452
146,150.773398
147,151.171762
148,149.022494
149,147.947298
150,151.343755
151,151.245522
152,150.658542
153,150.060338
154,149.937294
155,149.798960
156,148.330881
157,148.005204
158,148.769469
159,148.517529
160,148.126695
161,148.837422
162,148.320232
163,148.419088
164,148.591838
165,147.952660
166,145.199528
167,145.682316
168,148.822136
169,148.036006
170,148.865207
171,148.664656
172,148.963846
173,148.683739
174,148.841247
175,148.924750
176,147.957767
177,148.431867
178,147.607928
179,148.318454
180,148.857310
181,148.656507
182,146.868996
183,145.960571
184,148.974409
185,148.791276
186,146.971451
187,147.106889
188,149.122117
189,148.846736
190,149.553191
191,149.220936
