rank,duration_seconds
0,146.698441
 1,145.911499
 2,146.556780
 3,146.265317
 4,146.615819
 5,146.455467
 6,146.033987
 7,146.682461
 8,146.720871
 9,147.041518
 10,145.902381
11,146.008642
12,146.283772
13,145.731537
14,146.388448
15,146.224680
16,142.016177
17,144.253046
18,145.839756
19,144.896736
20,145.570255
21,145.040841
22,145.962033
23,144.900500
24,145.901369
25,144.366742
26,146.049844
27,146.192779
28,145.031257
29,145.774495
30,145.612411
31,145.456072
32,144.995826
33,144.929986
34,144.117753
35,144.524247
36,146.351558
37,146.130681
38,146.618863
39,146.988256
40,147.533079
41,146.652186
42,146.051549
43,146.761025
44,146.705596
45,146.106237
46,144.999143
47,145.610380
48,149.881710
49,148.915918
50,148.377274
51,148.713464
52,149.167413
53,148.800734
54,148.862806
55,148.902444
56,149.249549
57,149.075011
58,149.873200
59,149.066226
60,150.113091
61,149.835415
62,151.108857
63,151.169228
64,151.527233
65,151.671422
66,150.919407
67,151.846936
68,151.497394
69,151.408869
70,149.618864
71,150.320209
72,149.233609
73,149.224123
74,149.202740
75,148.555142
76,148.926231
77,148.514887
78,146.798343
79,147.086733
80,147.995429
81,147.660435
82,145.964603
83,147.397072
84,147.927581
85,147.540734
86,147.714437
87,146.587896
88,147.093123
89,145.746547
90,147.913165
91,148.547869
92,146.291461
93,147.076601
94,146.900246
95,146.147167
