rank,duration_seconds
0,110.358309
   1,109.736487
   2,110.023718
   3,109.627602
   4,109.379482
   5,108.910679
   6,108.889728
   7,109.235326
   8,109.119054
   9,110.203192
   10,109.566209
  11,109.840675
  12,109.831592
  13,109.011265
  14,109.619229
  15,109.808321
  16,109.179487
  17,109.123905
  18,109.444019
  19,108.469363
  20,109.320725
  21,109.400989
  22,108.364572
  23,108.834975
  24,109.902285
  25,109.430419
  26,110.487984
  27,110.327245
  28,110.081353
  29,109.670101
  30,107.636248
  31,108.723976
  32,110.076257
  33,109.684693
  34,109.669725
  35,110.226295
  36,109.447715
  37,108.902148
  38,109.347054
  39,109.326881
  40,108.070799
  41,109.280590
  42,109.136586
  43,108.990443
  44,109.202672
  45,109.313312
  46,108.101873
  47,106.876782
  48,110.082477
  49,109.542462
  50,109.279378
  51,109.703430
  52,109.207726
  53,108.244499
  54,108.512201
  55,109.253831
  56,108.474499
  57,108.550440
  58,109.561484
  59,108.807740
  60,110.009609
  61,110.287235
  62,109.523475
  63,110.265874
  64,110.352042
  65,109.114251
  66,109.758965
  67,109.634134
  68,110.232887
  69,109.514549
  70,108.429529
  71,106.241990
  72,110.395407
  73,110.240351
  74,109.621488
  75,110.103499
  76,107.824368
  77,109.151929
  78,108.147141
  79,108.549242
  80,109.666507
  81,108.972569
  82,109.365232
  83,108.842106
  84,110.049541
  85,109.393447
  86,110.225395
  87,110.268581
  88,109.725187
  89,109.650095
  90,109.123626
  91,109.681201
  92,110.262894
  93,110.145365
  94,109.098736
  95,110.045871
  96,108.511883
  97,109.185180
  98,110.206483
  99,110.080014
  100,108.451268
 101,108.043276
 102,109.759415
 103,110.065174
 104,109.590402
 105,109.654260
 106,109.528083
 107,109.694784
 108,109.724616
 109,109.341487
 110,109.588145
 111,109.646161
 112,109.297849
 113,109.642882
 114,108.616204
 115,108.650757
 116,109.127184
 117,109.972610
 118,109.502046
 119,109.393796
 120,109.054935
 121,108.360744
 122,108.554424
 123,109.922731
 124,109.819468
 125,109.772401
 126,107.045715
 127,108.270911
 128,109.537342
 129,109.236774
 130,108.088646
 131,107.313166
 132,109.562922
 133,108.395326
 134,110.308906
 135,110.403913
 136,108.041665
 137,108.029186
 138,109.500803
 139,109.381179
 140,109.259738
 141,109.092144
 142,108.987388
 143,109.095659
 144,110.585521
 145,110.124492
 146,110.290273
 147,110.412298
 148,109.102214
 149,108.205828
 150,109.646090
 151,109.254751
 152,110.031819
 153,110.027904
 154,108.697980
 155,109.512690
 156,109.699274
 157,109.970829
 158,110.210985
 159,109.867974
 160,109.350995
 161,110.469290
 162,109.030056
 163,107.407938
 164,110.068523
 165,109.591279
 166,108.999458
 167,109.679052
 168,110.165239
 169,109.357769
 170,109.975343
 171,109.498284
 172,109.440418
 173,109.013314
 174,108.429637
 175,107.309105
 176,109.781821
 177,109.626368
 178,109.028881
 179,108.409471
 180,109.736333
 181,109.719094
 182,109.386137
 183,108.805644
 184,108.404459
 185,108.804832
 186,109.304085
 187,109.190816
 188,109.491303
 189,109.435172
 190,107.920350
 191,107.996748
 192,109.857887
 193,109.058074
 194,108.744123
 195,108.135715
 196,108.984294
 197,109.244801
 198,107.998998
 199,108.737090
 200,108.920477
 201,109.289282
 202,108.116858
 203,108.186972
 204,109.602239
 205,109.287579
 206,109.631260
 207,110.514612
 208,109.275846
 209,108.924485
 210,108.422786
 211,108.744573
 212,109.338650
 213,109.150549
 214,108.920865
 215,108.416879
 216,110.029919
 217,109.514711
 218,108.499074
 219,108.918746
 220,108.812974
 221,109.871790
 222,106.911461
 223,109.285708
 224,109.917949
 225,109.434972
 226,109.097610
 227,109.143600
 228,109.770443
 229,109.016816
 230,110.236253
 231,110.402258
 232,110.068614
 233,109.901327
 234,108.378891
 235,109.735435
 236,108.186755
 237,110.117964
 238,109.525268
 239,108.461897
 240,109.242302
 241,108.918309
 242,109.979292
 243,109.806509
 244,110.241945
 245,110.061422
 246,109.708197
 247,109.792024
 248,109.155181
 249,109.548101
 250,107.084147
 251,109.161080
 252,109.778244
 253,109.829973
 254,109.909846
 255,109.691879
 256,108.920949
 257,109.483171
 258,108.137533
 259,109.697891
 260,108.885983
 261,109.684229
 262,109.431959
 263,109.078741
 264,110.149427
 265,109.197145
 266,109.138510
 267,109.795576
 268,110.502869
 269,110.021537
 270,108.591905
 271,109.185779
 272,110.133893
 273,109.897079
 274,109.789344
 275,108.964106
 276,109.219219
 277,108.876485
 278,110.242867
 279,110.365064
 280,110.736946
 281,110.285264
 282,109.389816
 283,109.405837
 284,109.867907
