rank,duration_seconds
0,931.788294
    1,929.936449
    2,941.657869
    3,939.297738
    4,935.798050
    5,937.165951
    6,944.495948
    7,943.937550
    8,943.715355
    9,942.060207
    10,933.011628
   11,931.275175
   12,942.561020
   13,940.447183
   14,933.196601
   15,934.842540
   16,938.996107
   17,938.632934
   18,937.519195
   19,938.978064
   20,937.230995
   21,939.111573
   22,939.873119
   23,938.195737
   24,949.388055
   25,947.764878
   26,944.677342
   27,943.511530
   28,954.086530
   29,954.331164
   30,944.904090
   31,943.171976
   32,941.914551
   33,940.361528
   34,932.922746
   35,933.031219
   36,942.180987
   37,939.591954
   38,931.547981
   39,932.410084
   40,942.458552
   41,943.069411
   42,941.397492
   43,941.557045
   44,937.027576
   45,935.500370
   46,944.393536
   47,944.579853
   48,944.128359
   49,941.896077
   50,941.971890
   51,940.366368
   52,944.425686
   53,944.307803
   54,939.498796
   55,939.652197
   56,941.891713
   57,938.675083
   58,941.477461
   59,941.474739
   60,945.190298
   61,943.033509
   62,940.167804
   63,941.922871
   64,938.020443
   65,935.564532
   66,949.464289
   67,949.612819
   68,947.189971
   69,946.166757
   70,945.063323
   71,944.039922
   72,946.495631
   73,944.800124
   74,939.921180
   75,938.471535
   76,938.716470
   77,938.661398
   78,936.219443
   79,937.599656
   80,946.069097
   81,944.116651
   82,935.597170
   83,933.422924
   84,948.456258
   85,946.497056
   86,951.757429
   87,950.214528
   88,949.027375
   89,949.573767
   90,941.547776
   91,941.946456
   92,940.494983
   93,938.862476
   94,943.451728
   95,942.510392
   96,940.125689
   97,938.180454
   98,948.735886
   99,947.460392
   100,945.126246
  101,944.844830
  102,948.291029
  103,946.748882
  104,952.622067
  105,953.374644
  106,935.790622
  107,934.881690
  108,941.156568
  109,938.579371
  110,941.006009
  111,938.276646
  112,941.993711
  113,941.439356
  114,944.975510
  115,944.423137
  116,940.995396
  117,937.836972
  118,941.162845
  119,940.661127
  120,938.413579
  121,937.442651
  122,942.856576
  123,940.917459
  124,935.988133
  125,937.459445
  126,939.073349
  127,938.193468
  128,938.448057
  129,936.924641
  130,937.338794
