rank,duration_seconds
0,933.924515
   1,931.368250
   2,928.672074
   3,927.381669
   4,934.166097
   5,933.071951
   6,936.252008
   7,936.620773
   8,934.907389
   9,933.743607
   10,934.570843
  11,933.800997
  12,932.965132
  13,932.704116
  14,941.722345
  15,940.432377
  16,936.756642
  17,935.924942
  18,929.369675
  19,928.355963
  20,935.101686
  21,932.580175
  22,935.720996
  23,934.141235
  24,941.876043
  25,940.184474
  26,940.242890
  27,936.935155
  28,934.988441
  29,934.402111
  30,930.065291
  31,929.114505
  32,930.226540
  33,928.739093
  34,933.998635
  35,934.360363
  36,939.139762
  37,936.748374
  38,934.234146
  39,933.037148
  40,929.769634
  41,928.419455
  42,937.701098
  43,937.517505
  44,932.776746
  45,931.444253
  46,931.614470
  47,931.356883
  48,931.948135
  49,930.130167
  50,932.094262
  51,930.323001
  52,932.755668
  53,932.737204
  54,930.349342
  55,929.576851
  56,940.476596
  57,937.884254
  58,934.169929
  59,934.659209
  60,931.815076
  61,930.983188
  62,935.237399
  63,934.349615
  64,935.275757
  65,935.277140
  66,935.191051
  67,933.173036
  68,928.107950
  69,926.670875
  70,935.669242
  71,935.975566
  72,934.192260
  73,933.454094
  74,933.800551
  75,931.283486
  76,933.476010
  77,933.029480
  78,931.301334
  79,930.207066
  80,923.700600
  81,919.719158
  82,934.057600
  83,933.156384
  84,934.658318
  85,932.136642
  86,928.076060
  87,926.175497
  88,879.648694
  89,868.959958
  90,934.456457
  91,934.321969
  92,931.363091
  93,929.891405
  94,927.529084
  95,927.489783
  96,940.826723
  97,939.045330
  98,930.968153
  99,929.391921
  100,931.352968
 101,930.116064
 102,933.549419
 103,933.413501
 104,934.751188
 105,932.743291
 106,932.382490
 107,929.170904
 108,932.737157
 109,930.354571
 110,932.718932
 111,934.311078
 112,935.698758
 113,936.358369
 114,934.362886
 115,934.853590
 116,934.643026
 117,932.143830
 118,934.907121
 119,934.505813
 120,936.723602
 121,934.678321
 122,931.437669
 123,929.797350
 124,935.911680
 125,934.079976
 126,928.942238
 127,929.213154
 128,940.385572
 129,939.441661
 130,944.927834
 131,945.251692
 132,936.204770
 133,934.561327
 134,931.218416
 135,928.990880
 136,937.032230
 137,937.010414
 138,929.387669
 139,927.377968
 140,935.588797
 141,934.152704
 142,931.917825
 143,930.975067
 144,936.814298
 145,935.199093
 146,925.436765
 147,923.763113
 148,927.329339
 149,927.625613
 150,927.934311
 151,926.058703
 152,934.290175
 153,932.471835
 154,934.686158
 155,934.155278
 156,931.712020
 157,929.363402
 158,944.511428
 159,941.559469
 160,936.322757
 161,935.710216
 162,937.327464
 163,936.059448
 164,935.294363
 165,933.471803
 166,934.812803
 167,932.828739
 168,931.041405
 169,928.625411
 170,938.828883
 171,937.495627
 172,935.047151
 173,935.108721
 174,921.296336
 175,921.577027
 176,933.153539
 177,933.270100
 178,929.992491
 179,929.269217
 180,938.540427
 181,936.483132
 182,925.346762
 183,924.510473
 184,929.346755
 185,927.528673
 186,942.514043
 187,942.647483
 188,936.575038
 189,934.162067
 190,933.419359
 191,933.176933
 192,941.768592
 193,940.099075
 194,935.874291
 195,933.409751
 196,930.891272
 197,929.742675
 198,926.637743
 199,926.817675
 200,937.459539
 201,934.393189
 202,934.025189
 203,934.441896
 204,939.059130
 205,937.329334
 206,938.078617
 207,937.508963
 208,934.194941
 209,934.265517
 210,938.779269
 211,937.417785
 212,939.076575
 213,937.683115
 214,931.137218
 215,930.675288
 216,936.520093
 217,934.935421
 218,932.686518
 219,931.061145
 220,932.227764
 221,932.179401
 222,935.262445
 223,934.171559
 224,936.934741
 225,936.062617
 226,930.684823
 227,929.761421
 228,938.416771
 229,936.752056
 230,938.196402
 231,935.218600
 232,930.014313
 233,930.517599
 234,931.162483
 235,929.366372
 236,933.832541
 237,932.910855
 238,926.754457
 239,926.635091
 240,937.679759
 241,936.217619
 242,926.340550
 243,923.504268
 244,926.306701
 245,926.298980
 246,932.852517
 247,932.118816
 248,937.128042
 249,934.996263
 250,934.514050
 251,933.900605
 252,934.277175
 253,932.773838
 254,942.957004
 255,940.805037
 256,931.369076
 257,925.854273
 258,931.819901
 259,930.764179
 260,929.533661
 261,928.140421
 262,937.441102
 263,937.638594
 264,939.180586
 265,937.414132
 266,938.308102
 267,937.513037
 268,934.581822
 269,932.773242
 270,937.894725
 271,938.387539
 272,932.108847
 273,930.568934
 274,928.045493
 275,926.915215
 276,931.826153
 277,930.252817
 278,936.530255
 279,934.750258
 280,939.630164
 281,940.532578
 282,940.457408
 283,940.581988
 284,941.807343
 285,940.414634
 286,930.193741
 287,930.482801
 288,932.836671
 289,930.293470
 290,937.624379
 291,936.836735
 292,935.791191
 293,936.381491
 294,936.240631
 295,934.152208
 296,936.252620
 297,933.808066
 298,930.277355
 299,928.393054
 300,939.623023
 301,938.353314
 302,934.792660
 303,933.891389
 304,933.181844
 305,931.958905
 306,933.380243
 307,933.481869
 308,933.144503
 309,931.406027
 310,920.919870
 311,920.175358
 312,935.735032
 313,933.824972
 314,932.070787
 315,929.595527
 316,936.093836
 317,935.739652
 318,922.566340
 319,923.079187
 320,935.504057
 321,933.716929
 322,947.781251
 323,947.351488
 324,941.990628
 325,940.005403
 326,938.616438
 327,937.364531
 328,935.657500
 329,934.748990
 330,938.183021
 331,936.943206
 332,943.823875
 333,941.670131
 334,923.002444
 335,922.586317
 336,943.496976
 337,940.064977
 338,945.340376
 339,943.218273
 340,931.444065
 341,929.766318
 342,937.311524
 343,937.520024
 344,937.398385
 345,935.340753
 346,933.759041
 347,932.374421
 348,941.639416
 349,940.038720
 350,933.516107
 351,931.196735
 352,933.589102
 353,932.529984
 354,940.239461
 355,939.178119
 356,938.337102
 357,936.621790
 358,935.978770
 359,935.508241
 360,938.788548
 361,935.547102
 362,934.540494
 363,932.454721
 364,939.649920
 365,939.572298
 366,938.332560
 367,936.877352
 368,946.770704
 369,944.584431
 370,939.516309
 371,939.752755
 372,941.818736
 373,939.490091
 374,937.225495
 375,936.913857
 376,932.026827
 377,930.130860
 378,880.471309
 379,880.323804
 380,937.844241
 381,937.079401
 382,936.239120
 383,933.747507
 384,939.581230
 385,937.207275
 386,932.425494
 387,931.084569
 388,934.379907
 389,933.237293
 390,938.326653
 391,938.442456
 392,936.229152
 393,934.851909
 394,933.005320
 395,931.696206
 396,940.033638
 397,938.266641
 398,940.531882
 399,939.219799
