rank,duration_seconds
0,927.943702
 1,927.013142
 2,933.718204
 3,935.225893
 4,927.569697
 5,926.462272
 6,937.514658
 7,936.807865
 8,929.534078
 9,931.224108
 10,932.879048
11,931.362842
12,930.801580
13,929.255128
14,936.982589
15,935.217415
16,928.471965
17,927.629922
18,936.491707
19,936.941039
20,926.380070
21,924.854811
22,925.174916
23,925.228084
24,939.072636
25,936.569614
26,925.916061
27,923.007254
28,933.389967
29,932.886205
30,937.973040
31,937.591291
32,932.129294
33,930.623869
34,930.637921
35,931.124395
36,937.234779
37,935.447882
38,933.329592
39,931.233869
40,939.715528
41,939.216610
42,937.662997
43,938.211378
44,939.210533
45,938.636552
46,938.238830
47,936.860999
48,937.005063
49,934.533839
50,936.943144
51,935.355975
52,927.664489
53,928.638754
54,941.586703
55,942.083950
56,939.715926
57,939.205861
58,938.005278
59,936.598560
60,936.748590
61,935.084175
62,932.464099
63,929.906663
64,933.026880
65,932.290773
66,933.743046
67,934.914595
68,939.849242
69,938.140162
70,947.026413
71,945.731411
72,933.833802
73,932.216513
74,933.123862
75,929.835417
76,937.427653
77,936.788970
78,937.301096
79,937.207232
80,937.826341
81,937.232226
82,925.672155
83,925.432753
84,931.333211
85,930.740439
86,935.158409
87,933.593593
88,941.605008
89,940.919856
90,930.614611
91,930.667718
92,924.907905
93,923.850165
94,927.498043
95,926.478658
